,index,Ticker,Price,Volume
2238,4904,SXC,11.1,514948.0
2239,4906,ENSG,23.03,43992.0
2240,4908,WRE,28.66,107621.0
2241,4910,NPO,87.99,30352.0
2242,4911,NGL,16.75,111639.0
2243,4912,GEL,23.03,219858.0
2244,4913,ENS,70.31,31227.0
2245,4915,EME,81.28,110988.0
2246,4916,EEP,14.46,652481.0
2247,4918,EBIX,82.1,45922.0
2248,4919,SEAS,15.25,1274674.0
2249,4921,LE,16.8,54628.0
2250,4922,HE,34.11,203876.0
2251,4923,EXP,112.05,369187.0
2252,4925,EQM,73.365,63066.0
2253,4927,ENLC,18.6,74353.0
2254,4929,EMES,8.69,283249.0
2255,4930,SPN,10.45,537267.0
2256,4931,RGC,22.88,1912766.0
2257,4932,LOCO,10.05,157448.0
2258,4933,EXTR,15.03,1365481.0
2259,4934,EGL,26.16,37250.0
2260,4935,LYV,45.06,247975.0
2261,4938,EXPO,74.15,27127.0
2262,4939,ESS,232.98,141841.0
2263,4940,ESGR,207.6,28103.0
2264,4941,EPR,59.06,521643.0
2265,4942,EFII,29.24,911263.0
2266,4943,REGI,10.7,58429.0
2267,4944,PEI,11.16,476192.0
2268,4947,EIGI,8.3,97857.0
2269,4948,ECOL,52.25,20736.0
2270,4950,VLP,44.88,25746.0
2271,4951,TEP,44.0,87164.0
2272,4952,PTEN,23.62,1328849.0
2273,4953,PETS,45.2,317367.0
2274,4955,EVR,100.55,268865.0
2275,4957,ERJ,25.25,491731.0
2276,4958,ENTA,84.95,65125.0
2277,4959,EIG,42.4,24831.0
2278,4964,SXCP,20.3,52493.0
2279,4965,PEGI,20.62,510652.0
2280,4966,MEI,40.85,300876.0
2281,4967,LECO,97.57,113394.0
2282,4969,FNGN,28.45,94005.0
2283,4970,EZPW,11.8,944809.0
2284,4972,EXLS,60.75,167423.0
2285,4973,ESLT,149.79,14021.0
2286,4974,ERA,10.13,10467.0
2287,4978,EGOV,16.6,2136423.0
2288,4979,PERY,23.98,44825.0
2289,4980,PDCE,51.85,229565.0
2290,4981,NYNY,29.05,11918.0
2291,4982,HEP,31.39,56229.0
2292,4984,FET,16.9,154835.0
2293,4988,EEI,10.8,2258.0
2294,4989,WERN,40.7,502753.0
2295,4990,TTP,19.04,14469.0
2296,4992,EXAC,50.1,15656.0
2297,4994,ESE,61.15,18073.0
2298,4996,ERI,34.55,390971.0
2299,4997,ENBL,15.13,52302.0
2300,4999,EEQ,13.7,153132.0
2301,5000,EEFT,93.87,1061207.0
2302,5002,SPKE,9.9,136446.0
2303,5003,PLUS,77.2,20847.0
2304,5005,NSIT,37.12,103311.0
2305,5007,FEIM,9.44,700.0
2306,5009,ESTE,9.98,77938.0
2307,5010,EROS,11.4,144562.0
2308,5013,EHTH,17.52,66755.0
2309,5014,EBF,19.9,28090.0
2310,5015,EARN,10.81,56657.0
2311,5017,XENT,37.35,216658.0
2312,5020,VNOM,24.19,139876.0
2313,5023,PAM,70.5,46969.0
2314,5024,NRT,8.56,13458.0
2315,5027,HEQ,17.32,21007.0
2316,5028,EVHC,35.99,539183.0
2317,5033,UE,23.38,369291.0
2318,5034,TEGP,24.48,61245.0
2319,5035,MGIC,9.15,5081.0
2320,5040,ETSY,18.76,947885.0
2321,5041,ESRT,19.55,370103.0
2322,5043,EQGP,27.486,22329.0
2323,5044,ENTG,32.55,320950.0
2324,5045,EMCI,28.25,3688.0
2325,5046,ELS,86.32,134878.0
2326,5048,EDI,15.76,12434.0
2327,5052,SYKE,31.02,24518.0
2328,5054,RELL,8.11,19748.0
2329,5055,PGZ,16.98,12374.0
2330,5056,NEP,44.91,240961.0
2331,5057,MUS,12.8,2135.0
2332,5059,IESC,17.5,9748.0
2333,5060,HEES,39.38,67640.0
2334,5063,EVI,38.3,8600.0
2335,5064,ENVA,17.9,156021.0
2336,5068,VET,37.8,57081.0
2337,5069,MXE,11.22,7390.0
2338,5073,FPL,12.605,35699.0
2339,5078,ESND,9.05,102088.0
2340,5081,EPZM,16.15,781597.0
2341,5083,EMF,17.5948,13864.0
2342,5085,EDR,33.03,188267.0
2343,5086,RUSHA,54.05,106947.0
2344,5087,RIF,17.6,18586.0
2345,5093,FIF,18.39,23375.0
2346,5095,EVO,12.6042,4803.0
2347,5097,EVH,14.1,164865.0
2348,5098,ESCA,12.85,6428.0
2349,5101,EGP,86.81,107882.0
2350,5102,EFT,14.425,31876.0
2351,5103,WGP,39.53,77752.0
2352,5105,REI,13.8,192488.0
2353,5106,JMF,12.0,56303.0
2354,5108,FEO,17.11,11849.0
2355,5110,ESIO,23.42,3527126.0
2356,5111,EOT,21.44,17758.0
2357,5112,EOI,14.66,38208.0
2358,5113,ENTL,24.05,107523.0
2359,5116,EDIT,36.51,729743.0
2360,5118,TEI,11.72,62918.0
2361,5122,MSF,19.64,11638.0
2362,5127,JRS,10.52,107693.0
2363,5128,HTLD,22.69,288329.0
2364,5131,EVRI,7.74,222810.0
2365,5132,ETX,19.69,11894.0
2366,5133,EOS,16.15,43880.0
2367,5135,EMI,12.44,0.0
2368,5139,EDGE,12.74,94751.0
2369,5142,TYG,31.06,58592.0
2370,5150,NDP,13.55,31112.0
2371,5151,MRRL,14.4836,4509.0
2372,5152,MMV,12.82,600.0
2373,5153,MIE,10.83,33760.0
2374,5158,HIE,13.3,25039.0
2375,5160,GRF,8.34,1111.0
2376,5162,FFA,16.0199,20790.0
2377,5165,EURN,8.4,337998.0
2378,5166,ESNT,46.52,160436.0
2379,5172,EFR,14.29,38500.0
2380,5174,EFF,16.48,17440.0
2381,5175,EEA,10.665,5321.0
2382,5176,CQH,28.47,102557.0
2383,5180,RUSHB,50.82,5000.0
2384,5185,KE,18.5,46559.0
2385,5186,GPM,9.21,111467.0
2386,5188,EVP,12.1726,26117.0
2387,5189,EVN,11.7,17415.0
2388,5190,EVJ,11.42,4681.0
2389,5195,EMO,12.81,53932.0
2390,5197,ECC,18.24,77607.0
2391,5199,CTR,12.83,46534.0
2392,5211,FLGE,258.09,3135.0
2393,5212,FISK,19.0681,2208.0
2394,5213,EVY,12.434,2337.0
2395,5214,ENFC,28.2,15166.0
2396,5222,SRF,9.46,1180.0
2397,5229,LIND,9.27,37562.0
2398,5236,ESBA,19.45,3200.0
2399,5237,EQFN,10.75,0.0
2400,5242,EDF,16.26,25129.0
2401,5246,CEV,11.76,8052.0
2402,5253,SMHD,17.7,18952.0
2403,5301,OGCP,19.39,0.0
2404,5308,GDEN,31.32,186779.0
2405,5364,NEV,13.63,34198.0
2406,5370,LRET,23.37,1100.0
2407,5491,OILX,36.798,0.0
2408,5644,EACQ,10.15,0.0
2409,5710,FB,186.89,27292076.0
2410,5711,FCX,19.5,3313993.0
2411,5712,FSLR,67.17,522856.0
2412,5715,PRU,118.82,788990.0
2413,5716,FFIV,144.54,461010.0
2414,5718,FISV,140.84,446475.0
2415,5719,FL,49.15,579641.0
2416,5720,FLEX,18.01,2405026.0
2417,5721,FEYE,15.08,1148417.0
2418,5722,FIS,102.36,300102.0
2419,5723,PNC,158.02,649772.0
2420,5724,TSN,76.11,1012367.0
2421,5725,PFG,67.6,939263.0
2422,5727,FTNT,46.04,782481.0
2423,5728,TMO,224.11,600343.0
2424,5730,FTI,32.46,1310655.0
2425,5731,MFA,7.16,1334773.0
2426,5733,FLIR,51.21,232836.0
2427,5734,FLWS,10.425,172935.0
2428,5735,WDR,23.0,233077.0
2429,5736,PBCT,19.67,1132840.0
2430,5738,FOSL,7.96,1163285.0
2431,5740,UFCS,43.39,18607.0
2432,5741,SYF,39.68,1628150.0
2433,5742,SIVB,246.55,141507.0
2434,5743,SFM,27.93,650338.0
2435,5744,UFPI,37.33,151283.0
2436,5745,UNFI,47.6,286207.0
2437,5746,FLO,19.61,385429.0
2438,5747,IFF,150.3,133972.0
2439,5748,GGAL,69.8,165493.0
2440,5751,FARO,53.9,28885.0
2441,5753,SLF,43.37,100083.0
2442,5754,PHK,7.6,402866.0
2443,5756,FRT,120.8,292128.0
2444,5757,FII,34.68,393879.0
2445,5758,SVVC,10.11,18205.0
2446,5759,PF,61.94,368018.0
2447,5760,KB,62.67,16731.0
2448,5763,FDS,200.69,55934.0
2449,5764,LPLA,59.66,415557.0
2450,5765,HIG,58.76,1140555.0
2451,5767,SFL,15.3,78519.0
2452,5768,RJF,96.39,168323.0
2453,5770,FN,24.81,241631.0
2454,5773,FLT,212.5,213852.0
2455,5775,SFS,9.4,188498.0
2456,5779,RACE,119.5,918698.0
2457,5781,GIFI,12.9,7911.0
2458,5782,FRGI,19.2,114395.0
2459,5783,FR,30.86,396274.0
2460,5784,HIFS,216.72,750.0
2461,5786,FMI,69.4,60404.0
2462,5787,FLY,13.13,76520.0
2463,5788,FISI,31.15,13249.0
2464,5789,VOYA,51.91,602850.0
2465,5790,THS,47.16,108626.0
2466,5791,MBFI,42.78,188425.0
2467,5792,FRPT,18.4,30168.0
2468,5793,FORM,14.35,335128.0
2469,5794,FOR,24.4,71083.0
2470,5795,FNF,38.98,629567.0
2471,5796,FINL,11.33,548739.0
2472,5797,FFNW,15.94,1900.0
2473,5798,TLF,7.35,1450.0
2474,5799,MFSF,37.55,2318.0
2475,5800,FLXN,22.59,365430.0
2476,5801,FFG,69.6,2176.0
2477,5802,ZF,11.64,36769.0
2478,5803,WSBF,17.1,19781.0
2479,5804,SAFM,126.9,276312.0
2480,5805,PFS,26.31,66393.0
2481,5806,MTU,7.62,775332.0
2482,5807,MSFG,39.35,39964.0
2483,5809,GSM,14.46,263229.0
2484,5812,FORR,43.65,18032.0
2485,5814,ZTR,12.93,39520.0
2486,5816,VIRT,19.1,177902.0
2487,5822,FATE,9.14,255941.0
2488,5824,SMFG,9.08,392717.0
2489,5826,NATH,71.4,3077.0
2490,5827,INTL,43.5,31845.0
2491,5828,FPRX,20.0,236920.0
2492,5834,PCF,9.19,23815.0
2493,5835,NMZ,13.13,78914.0
2494,5836,NICK,9.11,1800.0
2495,5837,MOFG,33.08,17969.0
2496,5838,IFN,27.21,65033.0
2497,5839,HALL,10.13,13458.0
2498,5840,GDL,9.72,50477.0
2499,5842,FIVN,26.01,106241.0
2500,5844,WAFD,35.9,150297.0
2501,5846,SMMF,25.7,3405.0
2502,5848,JPS,9.44,536817.0
2503,5849,HTY,9.73,15964.0
2504,5852,FSFG,63.5,400.0
2505,5853,SPE,15.4,3346.0
2506,5854,RCS,9.14,83400.0
2507,5855,PROV,18.3,3529.0
2508,5856,PLNT,33.76,296745.0
2509,5857,PKO,25.93,25011.0
2510,5858,PFSI,22.2,35765.0
2511,5860,LWAY,7.94,9960.0
2512,5861,LTXB,44.04,79773.0
2513,5864,HTLF,53.15,31103.0
2514,5865,HPI,20.36,27986.0
2515,5866,HMNF,19.15,400.0
2516,5867,GMZ,9.62,87458.0
2517,5869,FORTY,43.25,354.0
2518,5876,NPV,12.4,15869.0
2519,5878,NMT,13.87,5954.0
2520,5879,MXF,16.89,36548.0
2521,5880,MSP,11.63,4623.0
2522,5881,KF,43.66,1931.0
2523,5882,JFR,11.09,99917.0
2524,5887,FGEN,58.55,162528.0
2525,5888,FFWM,19.45,116871.0
2526,5890,SWZ,13.36,8305.0
2527,5891,SBFG,18.05,2214.0
2528,5894,PNFP,63.16,181529.0
2529,5895,PGP,13.59,57230.0
2530,5896,NUO,14.32,15604.0
2531,5897,NQP,12.68,30424.0
2532,5899,MGU,25.34,12274.0
2533,5902,IVH,14.43,41066.0
2534,5903,GOF,20.8,107835.0
2535,5905,FPI,8.15,129706.0
2536,5906,FMO,14.34,45499.0
2537,5907,FLXS,43.08,13686.0
2538,5912,SIFI,14.45,706.0
2539,5913,PFL,11.59,28324.0
2540,5914,NMY,12.26,25243.0
2541,5915,IRL,12.99,8903.0
2542,5918,FUND,8.08,58830.0
2543,5919,FSD,16.652,41069.0
2544,5922,VTN,13.33,31873.0
2545,5923,UTG,30.39,88083.0
2546,5924,SRV,12.78,7651.0
2547,5928,PZC,10.04,7502.0
2548,5929,PYN,9.37,11907.0
2549,5930,PML,12.65,147705.0
2550,5931,PMF,12.73,52245.0
2551,5932,PCN,16.86,39889.0
2552,5934,NUV,9.59,230910.0
2553,5935,NTC,11.74,19773.0
2554,5938,NCA,9.8,23367.0
2555,5939,KAP,25.357,521.0
2556,5941,HPF,20.15,25153.0
2557,5944,FOF,13.09,41487.0
2558,5946,FMN,13.67,11535.0
2559,5948,FHY,12.41,9919.0
2560,5950,FFC,18.71,198630.0
2561,5951,FCB,54.8,68798.0
2562,5952,FAM,11.625,20370.0
2563,5955,CBFV,30.85,0.0
2564,5957,WHF,12.99,27618.0
2565,5958,VGI,14.92,60976.0
2566,5959,UFAB,7.8,755.0
2567,5960,TSLF,16.76,6067.0
2568,5961,TCFC,36.84,1957.0
2569,5962,PNF,12.09,23861.0
2570,5963,PHD,11.57,29727.0
2571,5965,NYV,13.9701,780.0
2572,5966,NUM,12.9,59894.0
2573,5968,NOMD,17.04,625747.0
2574,5969,NOM,13.34,2110.0
2575,5975,JPC,9.81,202648.0
2576,5976,JMM,7.66,16232.0
2577,5977,HPS,17.59,54097.0
2578,5983,FMY,14.035,0.0
2579,5984,FLC,19.79,34426.0
2580,5987,WLFC,27.0,10774.0
2581,5988,VGM,12.63,96061.0
2582,5989,THW,13.88,99411.0
2583,5990,SZC,20.26,10890.0
2584,5992,SMM,11.43,37237.0
2585,5993,RQI,11.63,241513.0
2586,5995,PFN,10.26,101202.0
2587,5996,OPOF,29.34,2600.0
2588,5997,NPN,15.75,300.0
2589,5998,NJV,13.8638,1291.0
2590,6006,CEN,10.88,115144.0
2591,6007,WVFC,16.97,0.0
2592,6008,TLI,10.55,20394.0
2593,6010,PCQ,16.12,40985.0
2594,6011,ORRF,25.03,10667.0
2595,6014,NNY,9.41,15350.0
2596,6015,NMI,11.12,6291.0
2597,6017,KIO,15.95,25799.0
2598,6019,JRO,11.05,111025.0
2599,6020,JHY,10.0,25479.0
2600,6024,GLO,11.41,138400.0
2601,6038,WAFDW,19.2,0.0
2602,6044,PNI,11.08,17084.0
2603,6046,PCM,10.6,40586.0
2604,6048,NMS,14.31,2917.0
2605,6050,JGH,16.72,28949.0
2606,6052,IIF,33.68,19524.0
2607,6065,RIV,21.07,35195.0
2608,6067,PMX,11.1338,50377.0
2609,6070,JMT,23.4,6281.0
2610,6071,JLS,24.09,8393.0
2611,6077,FLOW,46.37,43167.0
2612,6080,FCT,12.83,60241.0
2613,6085,TWN,21.93,200.0
2614,6089,NTX,13.67,1580.0
2615,6099,FSB,32.25,29302.0
2616,6122,WTFCW,60.9,0.0
2617,6143,MVBF,19.38,2400.0
2618,6173,CCA,10.9508,10490.0
2619,6215,NIM,9.81,9363.0
2620,6285,FIHD,184.153,26107.0
2621,6351,WCFB,9.65,1165.0
2622,6367,GILD,83.8,3078479.0
2623,6368,GS,267.89,1043508.0
2624,6369,MRVL,23.33,3456517.0
2625,6370,VOD,32.22,3308762.0
2626,6371,PCLN,1912.05,132621.0
2627,6372,GSK,37.51,1228830.0
2628,6373,GIS,58.49,1340138.0
2629,6374,GPS,33.24,2125674.0
2630,6375,UNH,236.78,1200204.0
2631,6379,GRMN,62.94,628017.0
2632,6380,TROW,111.63,612421.0
2633,6381,HTZ,22.93,969126.0
2634,6382,Z,44.46,407410.0
2635,6383,GG,14.32,1144400.0
2636,6385,IGT,29.07,589395.0
2637,6386,XL,36.84,1290490.0
2638,6387,SPG,163.37,970531.0
2639,6390,GWPH,138.13,113563.0
2640,6391,IT,138.74,162618.0
2641,6392,GWW,269.66,302419.0
2642,6393,RGLD,89.0,179297.0
2643,6395,VGR,21.3,162702.0
2644,6396,GPRE,17.5,281829.0
2645,6397,OMC,76.65,977044.0
2646,6401,GOV,17.16,341432.0
2647,6402,GGG,46.8,244928.0
2648,6403,RDN,22.07,439625.0
2649,6405,ING,19.7,790096.0
2650,6406,GES,18.37,2911929.0
2651,6407,GEO,22.55,190909.0
2652,6408,GOLD,101.16,232157.0
2653,6409,GGP,23.03,1153524.0
2654,6410,JCOM,79.99,112122.0
2655,6411,HCSG,55.18,231613.0
2656,6413,OGS,70.83,60718.0
2657,6417,MYGN,36.88,241841.0
2658,6418,LBTYA,37.38,995964.0
2659,6419,UNM,53.19,1610374.0
2660,6420,TGI,29.15,504302.0
2661,6421,SA,11.9,74063.0
2662,6423,GPN,111.78,303736.0
2663,6425,TAL,32.57,1403572.0
2664,6426,MDXG,16.75,751014.0
2665,6427,GWR,79.85,41273.0
2666,6428,GBL,29.48,8801.0
2667,6429,G,33.94,364673.0
2668,6430,ULTI,232.89,97497.0
2669,6431,MOV,30.6,13781.0
2670,6432,MG,21.31,23866.0
2671,6433,GOGO,9.64,599561.0
2672,6435,GCO,34.85,55224.0
2673,6436,IHG,67.07,28336.0
2674,6437,HRG,18.25,246376.0
2675,6439,GEF,59.12,39001.0
2676,6440,TDG,316.91,117648.0
2677,6441,SGU,10.61,17565.0
2678,6444,SGEN,52.3,2796406.0
2679,6446,PGEM,21.45,361635.0
2680,6447,NGG,57.68,222184.0
2681,6448,KRG,16.86,244231.0
2682,6450,HCI,34.95,12670.0
2683,6451,GLNG,27.29,382159.0
2684,6453,WHG,65.47,13315.0
2685,6454,TPH,16.31,1205032.0
2686,6455,THRM,32.0,126301.0
2687,6456,SNR,7.66,329660.0
2688,6457,MDU,26.48,205495.0
2689,6458,GWRE,79.45,88335.0
2690,6459,GTN,16.35,342142.0
2691,6462,GNRC,48.93,112614.0
2692,6465,WTM,839.9,1759.0
2693,6466,WMGI,22.75,435743.0
2694,6467,THG,113.15,96780.0
2695,6468,PENN,31.91,440728.0
2696,6471,GRUB,72.25,255286.0
2697,6472,GLP,17.65,30823.0
2698,6473,SIGI,58.25,53410.0
2699,6474,RUTH,23.7,126599.0
2700,6479,GLOG,20.2,120239.0
2701,6483,QVCA,28.09,961228.0
2702,6484,NSH,17.75,124251.0
2703,6485,LBTYK,35.76,1401037.0
2704,6486,ITG,21.36,255485.0
2705,6494,WLDN,22.66,29710.0
2706,6496,WES,50.28,116752.0
2707,6497,VNET,9.11,197147.0
2708,6500,PAGP,21.28,581209.0
2709,6501,NEWM,16.9,35257.0
2710,6502,NAVG,48.6,23517.0
2711,6505,PRAA,35.75,76901.0
2712,6506,MRC,17.98,120114.0
2713,6507,KTWO,21.07,195843.0
2714,6514,GMLP,21.95,159084.0
2715,6516,GLMD,9.92,24350.0
2716,6517,GHDX,33.21,65458.0
2717,6518,GFA,10.92,14540.0
2718,6519,GENC,16.8,6061.0
2719,6520,VPG,27.4,22151.0
2720,6521,SERV,52.72,86900.0
2721,6522,ROCK,37.1,58186.0
2722,6523,RGT,11.46,8198.0
2723,6525,PRGX,7.6,14679.0
2724,6527,LILA,22.45,52632.0
2725,6529,HUBG,48.05,145278.0
2726,6531,GSIT,8.03,15034.0
2727,6533,GRIF,37.1,0.0
2728,6534,GAIA,11.95,22882.0
2729,6536,XOXO,19.1,22029.0
2730,6537,WSTG,14.35,10138.0
2731,6539,THR,23.18,16211.0
2732,6541,NWLI,323.9,400.0
2733,6542,KANG,16.11,49920.0
2734,6543,HCKT,16.01,39105.0
2735,6545,GMED,46.04,82008.0
2736,6546,GLOP,23.7,50855.0
2737,6547,GLOB,45.44,60801.0
2738,6548,GLF,28.49,4823.0
2739,6549,GDDY,55.23,536144.0
2740,6553,TNET,43.87,195668.0
2741,6554,TGH,24.5,69405.0
2742,6555,ORN,7.52,35477.0
2743,6559,GUT,7.14,57443.0
2744,6560,GRFS,24.85,548882.0
2745,6561,GLYC,22.49,396294.0
2746,6564,WEB,23.25,79813.0
2747,6568,MYRG,33.88,31230.0
2748,6569,MTCH,34.94,767357.0
2749,6572,LHCG,62.8,116084.0
2750,6574,GTXI,15.22,17835.0
2751,6575,GLU,21.2381,8457.0
2752,6577,GGT,9.58,32152.0
2753,6578,GBLI,42.35,3334.0
2754,6579,WEYS,30.98,10260.0
2755,6583,SGC,23.56,6265.0
2756,6589,GNL,18.34,163176.0
2757,6591,NVEE,48.75,21638.0
2758,6592,NGS,27.55,5401.0
2759,6594,MAMS,7.21,2340.0
2760,6597,IGLD,9.27,6241.0
2761,6599,GPT,25.24,509623.0
2762,6600,GNK,13.01,22472.0
2763,6605,GYRO,20.11,103.0
2764,6611,CIGI,60.55,19898.0
2765,6612,ZAYO,36.7,515655.0
2766,6618,SAFT,77.65,10220.0
2767,6621,LILAK,22.67,561310.0
2768,6623,HMTV,10.7,35006.0
2769,6625,GTT,46.15,46568.0
2770,6626,GSH,33.27,400.0
2771,6633,WYIGU,10.0,0.0
2772,6642,HURN,40.15,53878.0
2773,6644,GRX,10.52,29238.0
2774,6646,GPP,17.33,24509.0
2775,6649,ZG,44.79,159622.0
2776,6653,PGRE,15.03,246071.0
2777,6659,JRVR,38.0,50165.0
2778,6673,OXFD,11.61,298572.0
2779,6679,GMRE,8.02,74231.0
2780,6681,CXH,9.54,1846.0
2781,6682,WYIG,9.64,0.0
2782,6686,SRG,41.2,132655.0
2783,6708,RMR,64.75,11108.0
2784,6978,HPQ,23.32,1917588.0
2785,6980,HON,159.67,758040.0
2786,6983,VIPS,16.53,4307384.0
2787,6985,HCN,59.97,934197.0
2788,6986,POST,75.67,624588.0
2789,6987,HCP,24.08,1222481.0
2790,6988,HP,72.03,560918.0
2791,6989,HOG,48.46,1172200.0
2792,6990,HUM,281.83,309027.0
2793,6991,HAS,94.57,697454.0
2794,6992,KBH,31.52,1912373.0
2795,6994,PYPL,85.32,23456095.0
2796,6996,MHLD,7.05,155423.0
2797,6997,LL,27.94,404320.0
2798,6998,HSIC,75.68,613699.0
2799,6999,RHI,57.88,412938.0
2800,7000,OHI,27.04,763260.0
2801,7001,KORS,66.0,569566.0
2802,7002,HLF,82.99,464396.0
2803,7003,RHT,131.38,467160.0
2804,7004,HA,37.35,617452.0
2805,7005,RH,93.99,686489.0
2806,7006,HSBC,53.91,482837.0
2807,7007,USNA,74.65,22409.0
2808,7009,HR,29.87,171157.0
2809,7010,HZNP,14.55,508898.0
2810,7011,HST,20.76,1536238.0
2811,7012,HCA,101.16,1050843.0
2812,7013,WGL,84.22,74734.0
2813,7015,HRTX,21.65,381702.0
2814,7017,WCG,210.38,67671.0
2815,7019,HLT,85.65,847742.0
2816,7021,RDUS,37.66,314306.0
2817,7022,HIMX,8.53,1417457.0
2818,7023,HCLP,12.9,500359.0
2819,7024,SNH,17.33,545605.0
2820,7025,MOH,91.36,290533.0
2821,7026,HOLX,42.7,1265351.0
2822,7027,HPT,28.41,260197.0
2823,7028,HBI,21.72,2264019.0
2824,7029,SLCA,33.29,1010557.0
2825,7031,HWKN,35.3,4458.0
2826,7032,HYH,48.81,90063.0
2827,7035,HDS,38.89,753845.0
2828,7036,SSNC,50.28,222828.0
2829,7037,RNR,127.14,182799.0
2830,7038,LDOS,66.6,278377.0
2831,7041,RYAAY,122.71,104092.0
2832,7042,HTH,26.19,130648.0
2833,7044,HSII,26.27,78470.0
2834,7045,LQ,19.93,231617.0
2835,7046,JHX,17.67,4139.0
2836,7048,ST,56.25,1170502.0
2837,7051,NHI,70.53,55612.0
2838,7052,JHI,17.55,5755.0
2839,7054,NSM,17.74,119161.0
2840,7055,MLHR,40.5,77289.0
2841,7056,KND,9.2,2331221.0
2842,7057,ITUB,16.3953,1905413.0
2843,7058,HZO,22.95,133081.0
2844,7060,UVE,29.4,43738.0
2845,7061,RHP,76.55,47907.0
2846,7062,PRO,29.04,152617.0
2847,7063,PICO,13.1,26638.0
2848,7064,MHO,32.34,277988.0
2849,7066,HSTM,23.52,26103.0
2850,7067,HIBB,22.6,250660.0
2851,7068,TYPE,23.95,89229.0
2852,7070,MKTX,196.21,177736.0
2853,7072,JBHT,120.83,346301.0
2854,7073,HPP,31.97,331022.0
2855,7076,SLGN,29.89,373173.0
2856,7079,NOAH,49.41,88194.0
2857,7081,NLSN,37.41,3718540.0
2858,7082,INOV,13.0,140065.0
2859,7083,IMH,9.2,18178.0
2860,7084,HNP,25.76,16010.0
2861,7087,HI,44.3,85285.0
2862,7089,UHS,121.5,191335.0
2863,7090,TTS,9.35,427498.0
2864,7093,RMAX,49.35,55983.0
2865,7094,MTSI,31.1,491392.0
2866,7095,MDC,33.71,512962.0
2867,7096,LHO,30.54,714039.0
2868,7097,LGIH,67.68,150817.0
2869,7098,KW,17.75,477036.0
2870,7099,HII,237.54,63295.0
2871,7100,HABT,8.75,177278.0
2872,7101,VR,67.7,1044881.0
2873,7103,LXFT,57.55,128960.0
2874,7104,KOP,45.8,19730.0
2875,7109,HMST,29.45,88805.0
2876,7110,HIW,47.88,200881.0
2877,7113,HF,49.21,91627.0
2878,7116,OPY,27.5,26818.0
2879,7117,IPHS,46.27,56981.0
2880,7118,INXN,62.75,276867.0
2881,7119,INN,15.49,203072.0
2882,7121,HT,18.55,138550.0
2883,7123,HHS,8.415,11280.0
2884,7124,HELE,93.15,195865.0
2885,7125,HDP,19.95,136719.0
2886,7126,RICK,29.38,18075.0
2887,7127,MGLN,99.6,112326.0
2888,7128,LXFR,14.46,41861.0
2889,7130,HRC,85.33,282565.0
2890,7131,HIIQ,25.95,68323.0
2891,7132,HALO,18.68,372062.0
2892,7133,UHT,66.55,11383.0
2893,7134,TTEC,39.7,10540.0
2894,7136,PEB,39.0,193752.0
2895,7139,MCFT,24.17,47721.0
2896,7141,HUBS,97.05,91200.0
2897,7143,SPOK,15.6,8072.0
2898,7144,LPNT,49.45,141143.0
2899,7146,HMG,14.9,0.0
2900,7148,HCOM,28.69,5321.0
2901,7149,HAYN,35.8,33561.0
2902,7152,XHR,22.2,146211.0
2903,7153,WLH,27.15,90483.0
2904,7154,VBTX,28.51,109435.0
2905,7158,QTWO,42.35,155842.0
2906,7159,QCRH,43.85,40378.0
2907,7160,PHT,9.69,75810.0
2908,7161,LITE,46.3,1355704.0
2909,7163,HY,84.69,17591.0
2910,7164,HQH,23.5,99499.0
2911,7166,SHO,16.85,428844.0
2912,7168,NMIH,18.35,102642.0
2913,7169,LNTH,23.0,120663.0
2914,7171,HQY,50.62,175348.0
2915,7172,HLI,47.7,95822.0
2916,7174,SPLP,20.25,1025.0
2917,7176,KEN,29.85,1550.0
2918,7178,HRTG,17.03,27672.0
2919,7180,HQL,20.44,35681.0
2920,7182,HIFR,18.98,65929.0
2921,7185,TSC,24.05,70924.0
2922,7190,PRAH,91.06,121013.0
2923,7193,NVGS,12.3,222296.0
2924,7194,LTRPA,8.8,468144.0
2925,7195,JP,21.41,132652.0
2926,7197,HUBB,135.95,186584.0
2927,7205,NWHM,11.85,63690.0
2928,7209,JHS,14.85,1857.0
2929,7210,ISTR,25.25,4685.0
2930,7214,HMLP,18.35,43900.0
2931,7215,HCM,37.31,33150.0
2932,7216,CRBP,7.5,999560.0
2933,7217,CHCT,26.64,56828.0
2934,7223,PARR,18.23,54253.0
2935,7231,CDOR,10.24,4077.0
2936,7240,OMF,32.71,243628.0
2937,7241,MHI,11.33,24241.0
2938,7242,MHH,9.89,4358.0
2939,7246,HDNG,18.86,10847.0
2940,7247,HBM,8.6,297966.0
2941,7252,VLT,14.36,16182.0
2942,7291,SPNE,10.99,23440.0
2943,7700,TSLA,354.31,2202054.0
2944,7702,WMT,106.6,1879244.0
2945,7704,VRX,18.51,4456135.0
2946,7705,NFLX,270.3,4442769.0
2947,7706,PFE,36.7,8879385.0
2948,7707,NKE,68.22,1644697.0
2949,7708,QCOM,68.25,8476102.0
2950,7709,PEP,120.3,1298984.0
2951,7710,MU,43.72,19083103.0
2952,7711,TWTR,25.81,23443719.0
2953,7712,PM,107.23,2648631.0
2954,7713,V,124.23,3585878.0
2955,7714,REGN,366.65,1070434.0
2956,7715,TWX,95.35,2952330.0
2957,7716,KMI,17.98,5683434.0
2958,7717,UPS,127.32,6111932.0
